Date,Tiker,Price
2019-10-02,TIK2,112.290001
2019-10-03,TIK2,113.150002
2019-10-04,TIK2,113.849998
2019-10-07,TIK2,113.260002
2019-10-08,TIK2,111.709999
2019-10-09,TIK2,113.139999
2019-10-10,TIK2,114.589996
2019-10-11,TIK2,116.150002
2019-10-14,TIK2,116.180000
2019-10-15,TIK2,116.309998
2019-10-16,TIK2,115.110001
2019-10-17,TIK2,115.349998
2019-10-18,TIK2,114.739998
2019-10-21,TIK2,116.610001
2019-10-22,TIK2,117.800003
2019-10-23,TIK2,117.980003
2019-10-24,TIK2,117.580002
2019-10-25,TIK2,118.669998
2019-10-28,TIK2,118.480003
2019-10-29,TIK2,118.129997
2019-10-30,TIK2,116.360001
2019-10-31,TIK2,116.139999
2019-11-01,TIK2,116.209999
2019-11-04,TIK2,121.570000
2019-11-05,TIK2,121.940002
2019-11-06,TIK2,119.900002
2019-11-07,TIK2,121.889999
2019-11-08,TIK2,120.930000
2019-11-11,TIK2,120.809998
2019-11-12,TIK2,120.959999
2019-11-13,TIK2,122.279999
2019-11-14,TIK2,121.959999
2019-11-15,TIK2,120.639999
2019-11-18,TIK2,118.550003
2019-11-19,TIK2,116.449997
2019-11-20,TIK2,117.339996
2019-11-21,TIK2,118.769997
2019-11-22,TIK2,118.629997
2019-11-25,TIK2,118.379997
2019-11-26,TIK2,117.790001
2019-11-27,TIK2,118.070000
2019-11-29,TIK2,117.129997
2019-12-02,TIK2,116.800003
2019-12-03,TIK2,115.889999
2019-12-04,TIK2,116.940002
2019-12-05,TIK2,116.330002
2019-12-06,TIK2,118.010002
2019-12-09,TIK2,117.300003
2019-12-10,TIK2,117.889999
2019-12-11,TIK2,116.230003
2019-12-12,TIK2,118.809998
2019-12-13,TIK2,117.959999
2019-12-16,TIK2,119.360001
2019-12-17,TIK2,118.599998
2019-12-18,TIK2,118.550003
2019-12-19,TIK2,118.129997
2019-12-20,TIK2,119.680000
2019-12-23,TIK2,120.330002
2019-12-24,TIK2,120.339996
2019-12-26,TIK2,120.599998
2019-12-27,TIK2,120.300003
2019-12-30,TIK2,119.849998
2019-12-31,TIK2,120.510002
2020-01-02,TIK2,121.430000
2020-01-03,TIK2,121.010002
2020-01-06,TIK2,120.599998
2020-01-07,TIK2,119.059998
2020-01-08,TIK2,117.699997
2020-01-09,TIK2,117.510002
2020-01-10,TIK2,116.440002
2020-01-13,TIK2,116.660004
2020-01-14,TIK2,116.300003
2020-01-15,TIK2,116.129997
2020-01-16,TIK2,116.889999
2020-01-17,TIK2,115.580002
2020-01-21,TIK2,113.309998
2020-01-22,TIK2,112.900002
2020-01-23,TIK2,113.099998
2020-01-24,TIK2,111.849998
2020-01-27,TIK2,110.389999
2020-01-28,TIK2,111.120003
2020-01-29,TIK2,110.370003
2020-01-30,TIK2,111.400002
2020-01-31,TIK2,107.139999
2020-02-03,TIK2,106.279999
2020-02-04,TIK2,106.849998
2020-02-05,TIK2,110.279999
2020-02-06,TIK2,109.489998
2020-02-07,TIK2,108.940002
2020-02-10,TIK2,109.790001
2020-02-11,TIK2,111.209999
2020-02-12,TIK2,112.040001
2020-02-13,TIK2,111.660004
2020-02-14,TIK2,110.080002
2020-02-18,TIK2,110.239998
2020-02-19,TIK2,110.739998
2020-02-20,TIK2,109.809998
2020-02-21,TIK2,109.010002
2020-02-24,TIK2,104.709999
2020-02-25,TIK2,100.709999
2020-02-26,TIK2,98.040001
2020-02-27,TIK2,94.129997
2020-02-28,TIK2,93.339996
2020-03-02,TIK2,96.589996
2020-03-03,TIK2,94.389999
2020-03-04,TIK2,98.529999
2020-03-05,TIK2,97.190002
2020-03-06,TIK2,95.320000
2020-03-09,TIK2,80.669998
2020-03-10,TIK2,84.980003
2020-03-11,TIK2,83.029999
2020-03-12,TIK2,76.260002
2020-03-13,TIK2,83.419998
2020-03-16,TIK2,69.699997
2020-03-17,TIK2,70.690002
2020-03-18,TIK2,55.049999
2020-03-19,TIK2,57.389999
2020-03-20,TIK2,59.389999
2020-03-23,TIK2,54.220001
2020-03-24,TIK2,66.550003
2020-03-25,TIK2,69.269997
2020-03-26,TIK2,76.379997
2020-03-27,TIK2,68.779999
2020-03-30,TIK2,71.949997
2020-03-31,TIK2,72.459999
2020-04-01,TIK2,68.559998
2020-04-02,TIK2,76.120003
2020-04-03,TIK2,75.110001
2020-04-06,TIK2,80.389999
2020-04-07,TIK2,80.919998
2020-04-08,TIK2,85.980003
2020-04-09,TIK2,84.309998
2020-04-13,TIK2,84.910004
2020-04-14,TIK2,84.610001
2020-04-15,TIK2,82.489998
2020-04-16,TIK2,79.989998
2020-04-17,TIK2,87.169998
2020-04-20,TIK2,83.570000
2020-04-21,TIK2,81.639999
2020-04-22,TIK2,84.440002
2020-04-23,TIK2,86.800003
2020-04-24,TIK2,87.010002
2020-04-27,TIK2,89.709999
2020-04-28,TIK2,89.910004
2020-04-29,TIK2,94.620003
2020-04-30,TIK2,92.000000
2020-05-01,TIK2,89.440002
2020-05-04,TIK2,91.440002
2020-05-05,TIK2,92.889999
2020-05-06,TIK2,90.050003
2020-05-07,TIK2,92.639999
2020-05-08,TIK2,95.470001
2020-05-11,TIK2,93.370003
2020-05-12,TIK2,91.099998
2020-05-13,TIK2,88.699997
2020-05-14,TIK2,90.050003
2020-05-15,TIK2,89.160004
2020-05-18,TIK2,92.550003
2020-05-19,TIK2,89.620003
2020-05-20,TIK2,93.000000
2020-05-21,TIK2,92.040001
2020-05-22,TIK2,90.279999
2020-05-26,TIK2,93.300003
2020-05-27,TIK2,93.900002
2020-05-28,TIK2,90.870003
2020-05-29,TIK2,91.699997
2020-06-01,TIK2,92.790001
2020-06-02,TIK2,94.690002
2020-06-03,TIK2,97.180000
2020-06-04,TIK2,96.279999
2020-06-05,TIK2,100.809998
2020-06-08,TIK2,103.239998
2020-06-09,TIK2,101.529999
2020-06-10,TIK2,97.580002
2020-06-11,TIK2,89.370003
2020-06-12,TIK2,92.389999
2020-06-15,TIK2,91.230003
2020-06-16,TIK2,94.029999
2020-06-17,TIK2,91.540001
2020-06-18,TIK2,91.940002
2020-06-19,TIK2,90.629997
2020-06-22,TIK2,91.589996
2020-06-23,TIK2,91.440002
2020-06-24,TIK2,87.639999
2020-06-25,TIK2,89.209999
2020-06-26,TIK2,86.459999
2020-06-29,TIK2,87.669998
2020-06-30,TIK2,89.230003
2020-07-01,TIK2,87.620003
2020-07-02,TIK2,88.309998
2020-07-06,TIK2,88.570000
2020-07-07,TIK2,86.309998
2020-07-08,TIK2,86.349998
2020-07-09,TIK2,82.739998
2020-07-10,TIK2,85.230003
2020-07-13,TIK2,85.400002
2020-07-14,TIK2,88.349998
2020-07-15,TIK2,88.889999
2020-07-16,TIK2,88.360001
2020-07-17,TIK2,87.190002
2020-07-20,TIK2,85.269997
2020-07-21,TIK2,91.389999
2020-07-22,TIK2,91.040001
2020-07-23,TIK2,91.010002
2020-07-24,TIK2,90.129997
2020-07-27,TIK2,91.040001
2020-07-28,TIK2,89.110001
2020-07-29,TIK2,90.070000
2020-07-30,TIK2,86.269997
2020-07-31,TIK2,83.940002
2020-08-03,TIK2,84.809998
2020-08-04,TIK2,86.489998
2020-08-05,TIK2,87.199997
2020-08-06,TIK2,87.470001
2020-08-07,TIK2,86.800003
2020-08-10,TIK2,89.730003
2020-08-11,TIK2,89.620003
2020-08-12,TIK2,90.720001
2020-08-13,TIK2,89.820000
2020-08-14,TIK2,90.349998
2020-08-17,TIK2,90.769997
2020-08-18,TIK2,87.629997
2020-08-19,TIK2,86.389999
2020-08-20,TIK2,84.809998
2020-08-21,TIK2,85.080002
2020-08-24,TIK2,87.199997
2020-08-25,TIK2,86.129997
2020-08-26,TIK2,84.779999
2020-08-27,TIK2,84.910004
2020-08-28,TIK2,85.629997
2020-08-31,TIK2,83.930000
2020-09-01,TIK2,83.080002
2020-09-02,TIK2,83.190002
2020-09-03,TIK2,82.279999
2020-09-04,TIK2,81.930000
2020-09-08,TIK2,78.970001
2020-09-09,TIK2,80.029999
2020-09-10,TIK2,78.150002
2020-09-11,TIK2,77.690002
2020-09-14,TIK2,77.290001
2020-09-15,TIK2,76.349998
2020-09-16,TIK2,78.559998
2020-09-17,TIK2,78.790001
2020-09-18,TIK2,78.209999
2020-09-21,TIK2,76.300003
2020-09-22,TIK2,75.529999
2020-09-23,TIK2,71.949997
2020-09-24,TIK2,71.800003
2020-09-25,TIK2,71.830002
2020-09-28,TIK2,73.930000
2020-09-29,TIK2,71.900002
2020-09-30,TIK2,72.000000
2020-10-01,TIK2,70.419998
2020-10-02,TIK2,71.190002
2020-10-05,TIK2,72.699997
2020-10-06,TIK2,72.300003
2020-10-07,TIK2,73.779999
2020-10-08,TIK2,75.220001
2020-10-09,TIK2,74.000000
2020-10-12,TIK2,74.510002
2020-10-13,TIK2,73.400002
2020-10-14,TIK2,72.949997
2020-10-15,TIK2,73.510002
2020-10-16,TIK2,72.889999
2020-10-19,TIK2,71.279999
2020-10-20,TIK2,71.680000
2020-10-21,TIK2,70.870003
2020-10-22,TIK2,73.400002
2020-10-23,TIK2,72.570000
2020-10-26,TIK2,70.940002
2020-10-27,TIK2,69.510002
2020-10-28,TIK2,66.879997
2020-10-29,TIK2,68.800003
2020-10-30,TIK2,69.500000
2020-11-02,TIK2,72.150002
2020-11-03,TIK2,71.739998
2020-11-04,TIK2,71.769997
2020-11-05,TIK2,72.139999
2020-11-06,TIK2,71.150002
2020-11-09,TIK2,79.400002
2020-11-10,TIK2,83.070000
2020-11-11,TIK2,82.459999
2020-11-12,TIK2,80.669998
2020-11-13,TIK2,83.029999
2020-11-16,TIK2,88.959999
2020-11-17,TIK2,87.040001
2020-11-18,TIK2,84.279999
2020-11-19,TIK2,85.730003
2020-11-20,TIK2,85.790001
2020-11-23,TIK2,91.029999
2020-11-24,TIK2,95.620003
2020-11-25,TIK2,92.139999
2020-11-27,TIK2,91.309998
2020-11-30,TIK2,87.180000
2020-12-01,TIK2,87.449997
2020-12-02,TIK2,89.870003
2020-12-03,TIK2,89.800003
2020-12-04,TIK2,93.279999
2020-12-07,TIK2,90.760002
2020-12-08,TIK2,91.540001
2020-12-09,TIK2,90.440002
2020-12-10,TIK2,93.349998
2020-12-11,TIK2,92.449997
2020-12-14,TIK2,89.440002
2020-12-15,TIK2,89.370003
2020-12-16,TIK2,88.690002
2020-12-17,TIK2,88.410004
2020-12-18,TIK2,87.190002
2020-12-21,TIK2,86.089996
2020-12-22,TIK2,84.360001
2020-12-23,TIK2,85.690002
2020-12-24,TIK2,85.330002
2020-12-28,TIK2,84.900002
2020-12-29,TIK2,84.610001
2020-12-30,TIK2,85.330002
2020-12-31,TIK2,84.449997
2021-01-04,TIK2,84.709999
2021-01-05,TIK2,87.000000
2021-01-06,TIK2,89.800003
2021-01-07,TIK2,90.220001
2021-01-08,TIK2,91.080002
2021-01-11,TIK2,91.599998
2021-01-12,TIK2,93.339996
2021-01-13,TIK2,93.250000
2021-01-14,TIK2,95.489998
2021-01-15,TIK2,92.089996
2021-01-19,TIK2,94.510002
2021-01-20,TIK2,95.379997
2021-01-21,TIK2,92.010002
2021-01-22,TIK2,91.730003
2021-01-25,TIK2,90.900002
2021-01-26,TIK2,89.360001
2021-01-27,TIK2,88.199997
2021-01-28,TIK2,89.019997
2021-01-29,TIK2,85.199997
2021-02-01,TIK2,86.410004
2021-02-02,TIK2,87.059998
2021-02-03,TIK2,88.959999
2021-02-04,TIK2,89.000000
2021-02-05,TIK2,89.260002
2021-02-08,TIK2,91.480003
2021-02-09,TIK2,90.959999
2021-02-10,TIK2,92.519997
2021-02-11,TIK2,92.019997
2021-02-12,TIK2,92.550003
2021-02-16,TIK2,93.129997
2021-02-17,TIK2,95.919998
2021-02-18,TIK2,95.000000
2021-02-19,TIK2,95.800003
2021-02-22,TIK2,98.389999
2021-02-23,TIK2,99.629997
2021-02-24,TIK2,103.309998
2021-02-25,TIK2,102.349998
2021-02-26,TIK2,100.000000
2021-03-01,TIK2,102.050003
2021-03-02,TIK2,102.440002
2021-03-03,TIK2,103.589996
2021-03-04,TIK2,104.500000
2021-03-05,TIK2,109.000000
2021-03-08,TIK2,109.750000
2021-03-09,TIK2,109.500000
2021-03-10,TIK2,111.370003
2021-03-11,TIK2,111.190002
2021-03-12,TIK2,111.559998
2021-03-15,TIK2,110.250000
2021-03-16,TIK2,107.639999
2021-03-17,TIK2,108.029999
2021-03-18,TIK2,104.120003
2021-03-19,TIK2,103.379997
2021-03-22,TIK2,102.540001
2021-03-23,TIK2,101.970001
2021-03-24,TIK2,104.699997
2021-03-25,TIK2,105.070000
2021-03-26,TIK2,107.480003
2021-03-29,TIK2,106.919998
2021-03-30,TIK2,105.930000
2021-03-31,TIK2,104.790001
2021-04-01,TIK2,105.750000
2021-04-05,TIK2,104.510002
2021-04-06,TIK2,103.580002
2021-04-07,TIK2,104.190002
2021-04-08,TIK2,103.019997
2021-04-09,TIK2,102.919998
2021-04-12,TIK2,101.779999
2021-04-13,TIK2,102.239998
2021-04-14,TIK2,104.269997
2021-04-15,TIK2,103.419998
2021-04-16,TIK2,102.959999
2021-04-19,TIK2,103.260002
2021-04-20,TIK2,101.330002
2021-04-21,TIK2,102.730003
2021-04-22,TIK2,100.949997
2021-04-23,TIK2,101.550003
2021-04-26,TIK2,101.519997
2021-04-27,TIK2,102.699997
2021-04-28,TIK2,105.220001
2021-04-29,TIK2,106.900002
2021-04-30,TIK2,103.070000
2021-05-03,TIK2,105.529999
2021-05-04,TIK2,106.110001
2021-05-05,TIK2,108.959999
2021-05-06,TIK2,109.019997
2021-05-07,TIK2,110.019997
2021-05-10,TIK2,109.570000
2021-05-11,TIK2,106.699997
2021-05-12,TIK2,107.370003
2021-05-13,TIK2,106.680000
2021-05-14,TIK2,109.470001
2021-05-17,TIK2,110.809998
2021-05-18,TIK2,106.180000
2021-05-19,TIK2,103.199997
2021-05-20,TIK2,103.559998
2021-05-21,TIK2,104.120003
2021-05-24,TIK2,105.599998
2021-05-25,TIK2,103.870003
2021-05-26,TIK2,104.120003
2021-05-27,TIK2,103.010002
2021-05-28,TIK2,103.790001
2021-06-01,TIK2,106.650002
2021-06-02,TIK2,108.080002
2021-06-03,TIK2,107.589996
2021-06-04,TIK2,108.449997
2021-06-07,TIK2,107.750000
2021-06-08,TIK2,108.730003
2021-06-09,TIK2,107.779999
2021-06-10,TIK2,108.410004
2021-06-11,TIK2,107.910004
2021-06-14,TIK2,107.970001
2021-06-15,TIK2,110.300003
2021-06-16,TIK2,109.669998
2021-06-17,TIK2,107.070000
2021-06-18,TIK2,103.029999
2021-06-21,TIK2,106.050003
2021-06-22,TIK2,106.400002
2021-06-23,TIK2,106.269997
2021-06-24,TIK2,107.139999
2021-06-25,TIK2,107.300003
2021-06-28,TIK2,103.989998
2021-06-29,TIK2,103.760002
2021-06-30,TIK2,104.739998
2021-07-01,TIK2,106.209999
2021-07-02,TIK2,106.070000
2021-07-06,TIK2,103.989998
2021-07-07,TIK2,102.930000
2021-07-08,TIK2,102.599998
2021-07-09,TIK2,104.070000
2021-07-12,TIK2,104.279999
2021-07-13,TIK2,103.930000
2021-07-14,TIK2,101.970001
2021-07-15,TIK2,101.300003
2021-07-16,TIK2,98.620003
2021-07-19,TIK2,95.959999
2021-07-20,TIK2,96.529999
2021-07-21,TIK2,99.820000
2021-07-22,TIK2,98.820000
2021-07-23,TIK2,98.860001
2021-07-26,TIK2,100.949997
2021-07-27,TIK2,100.610001
2021-07-28,TIK2,101.180000
2021-07-29,TIK2,102.570000
2021-07-30,TIK2,101.809998
2021-08-02,TIK2,101.629997
2021-08-03,TIK2,102.599998
2021-08-04,TIK2,100.300003
2021-08-05,TIK2,101.230003
2021-08-06,TIK2,101.949997
2021-08-09,TIK2,100.250000
2021-08-10,TIK2,102.080002
2021-08-11,TIK2,102.849998
2021-08-12,TIK2,102.639999
2021-08-13,TIK2,101.959999
2021-08-16,TIK2,100.919998
2021-08-17,TIK2,100.730003
2021-08-18,TIK2,96.699997
2021-08-19,TIK2,94.290001
2021-08-20,TIK2,94.300003
2021-08-23,TIK2,96.730003
2021-08-24,TIK2,97.839996
2021-08-25,TIK2,98.510002
2021-08-26,TIK2,97.220001
2021-08-27,TIK2,98.639999
2021-08-30,TIK2,98.389999
2021-08-31,TIK2,96.769997
2021-09-01,TIK2,95.709999
2021-09-02,TIK2,97.709999
2021-09-03,TIK2,97.489998
2021-09-07,TIK2,97.059998
2021-09-08,TIK2,96.389999
2021-09-09,TIK2,96.000000
2021-09-10,TIK2,96.070000
2021-09-13,TIK2,97.970001
2021-09-14,TIK2,96.199997
2021-09-15,TIK2,98.239998
2021-09-16,TIK2,97.320000
2021-09-17,TIK2,96.760002
2021-09-20,TIK2,94.779999
2021-09-21,TIK2,94.849998
2021-09-22,TIK2,97.639999
2021-09-23,TIK2,100.059998
2021-09-24,TIK2,100.599998
2021-09-27,TIK2,102.970001
2021-09-28,TIK2,103.360001
2021-09-29,TIK2,103.330002
2021-09-30,TIK2,101.449997
2021-10-01,TIK2,104.330002
2021-10-04,TIK2,104.720001
2021-10-05,TIK2,105.860001
2021-10-06,TIK2,104.930000
2021-10-07,TIK2,105.680000
2021-10-08,TIK2,108.050003
2021-10-11,TIK2,107.129997
2021-10-12,TIK2,107.150002
2021-10-13,TIK2,107.790001
2021-10-14,TIK2,108.809998
2021-10-15,TIK2,109.610001
2021-10-18,TIK2,109.559998
2021-10-19,TIK2,111.699997
2021-10-20,TIK2,113.160004
2021-10-21,TIK2,111.739998
2021-10-22,TIK2,112.800003
2021-10-25,TIK2,113.849998
2021-10-26,TIK2,114.099998
2021-10-27,TIK2,112.070000
2021-10-28,TIK2,113.120003
2021-10-29,TIK2,114.489998
2021-11-01,TIK2,114.529999
2021-11-02,TIK2,113.830002
2021-11-03,TIK2,113.010002
2021-11-04,TIK2,113.510002
2021-11-05,TIK2,114.739998
2021-11-08,TIK2,115.150002
2021-11-09,TIK2,116.000000
2021-11-10,TIK2,114.150002
2021-11-11,TIK2,114.160004
2021-11-12,TIK2,114.230003
2021-11-15,TIK2,116.820000
2021-11-16,TIK2,117.279999
2021-11-17,TIK2,115.419998
2021-11-18,TIK2,114.449997
2021-11-19,TIK2,111.910004
2021-11-22,TIK2,113.910004
2021-11-23,TIK2,116.300003
2021-11-24,TIK2,117.190002
2021-11-26,TIK2,114.510002
2021-11-29,TIK2,114.849998
2021-11-30,TIK2,112.870003
2021-12-01,TIK2,112.099998
2021-12-02,TIK2,115.139999
2021-12-03,TIK2,114.410004
2021-12-06,TIK2,116.199997
2021-12-07,TIK2,117.919998
2021-12-08,TIK2,118.449997
2021-12-09,TIK2,118.139999
2021-12-10,TIK2,118.339996
2021-12-13,TIK2,115.879997
2021-12-14,TIK2,116.220001
2021-12-15,TIK2,115.559998
2021-12-16,TIK2,116.639999
2021-12-17,TIK2,113.599998
2021-12-20,TIK2,113.650002
2021-12-21,TIK2,115.470001
2021-12-22,TIK2,116.129997
2021-12-23,TIK2,116.410004
2021-12-27,TIK2,118.790001
2021-12-28,TIK2,118.559998
2021-12-29,TIK2,117.949997
2021-12-30,TIK2,117.430000
2021-12-31,TIK2,117.349998
2022-01-03,TIK2,119.260002
2022-01-04,TIK2,121.430000
2022-01-05,TIK2,122.220001
2022-01-06,TIK2,123.260002
2022-01-07,TIK2,125.029999
2022-01-10,TIK2,125.110001
2022-01-11,TIK2,127.970001
2022-01-12,TIK2,127.330002
2022-01-13,TIK2,126.800003
2022-01-14,TIK2,128.960007
2022-01-18,TIK2,129.380005
2022-01-19,TIK2,128.910004
2022-01-20,TIK2,128.449997
2022-01-21,TIK2,126.910004
2022-01-24,TIK2,127.180000
2022-01-25,TIK2,132.589996
2022-01-26,TIK2,132.690002
2022-01-27,TIK2,135.369995
2022-01-28,TIK2,130.610001
2022-01-31,TIK2,131.330002
2022-02-01,TIK2,134.789993
2022-02-02,TIK2,135.410004
2022-02-03,TIK2,134.199997
2022-02-04,TIK2,135.880005
2022-02-07,TIK2,138.550003
2022-02-08,TIK2,136.440002
2022-02-09,TIK2,137.789993
2022-02-10,TIK2,136.039993
2022-02-11,TIK2,138.809998
2022-02-14,TIK2,136.669998
2022-02-15,TIK2,134.259995
2022-02-16,TIK2,134.300003
2022-02-17,TIK2,133.610001
2022-02-18,TIK2,133.419998
2022-02-22,TIK2,132.399994
2022-02-23,TIK2,135.550003
2022-02-24,TIK2,134.850006
2022-02-25,TIK2,140.380005
2022-02-28,TIK2,144.000000
2022-03-01,TIK2,149.720001
2022-03-02,TIK2,154.139999
2022-03-03,TIK2,156.220001
2022-03-04,TIK2,158.649994
2022-03-07,TIK2,162.039993
2022-03-08,TIK2,170.529999
2022-03-09,TIK2,166.270004
2022-03-10,TIK2,170.820007
2022-03-11,TIK2,170.899994
2022-03-14,TIK2,166.720001
2022-03-15,TIK2,158.279999
2022-03-16,TIK2,157.710007
2022-03-17,TIK2,160.440002
2022-03-18,TIK2,161.729996
2022-03-21,TIK2,164.639999
2022-03-22,TIK2,164.089996
2022-03-23,TIK2,165.860001
2022-03-24,TIK2,166.300003
2022-03-25,TIK2,169.309998
2022-03-28,TIK2,166.350006
2022-03-29,TIK2,164.320007
2022-03-30,TIK2,165.479996
2022-03-31,TIK2,162.830002
2022-04-01,TIK2,164.220001
2022-04-04,TIK2,164.369995
2022-04-05,TIK2,163.360001
2022-04-06,TIK2,164.809998
2022-04-07,TIK2,167.100006
2022-04-08,TIK2,169.929993
2022-04-11,TIK2,165.559998
2022-04-12,TIK2,169.009995
2022-04-13,TIK2,171.669998
2022-04-14,TIK2,171.589996
2022-04-18,TIK2,173.889999
2022-04-19,TIK2,171.830002
2022-04-20,TIK2,172.529999
2022-04-21,TIK2,164.580002
2022-04-22,TIK2,160.949997
2022-04-25,TIK2,157.490005
2022-04-26,TIK2,156.529999
2022-04-27,TIK2,156.240005
2022-04-28,TIK2,161.789993
2022-04-29,TIK2,156.669998
2022-05-02,TIK2,159.750000
2022-05-03,TIK2,162.490005
2022-05-04,TIK2,167.589996
2022-05-05,TIK2,166.259995
2022-05-06,TIK2,170.690002
2022-05-09,TIK2,159.250000
2022-05-10,TIK2,160.779999
2022-05-11,TIK2,163.160004
2022-05-12,TIK2,164.710007
2022-05-13,TIK2,167.869995
2022-05-16,TIK2,173.009995
2022-05-17,TIK2,174.029999
2022-05-18,TIK2,168.059998
2022-05-19,TIK2,166.860001
2022-05-20,TIK2,167.820007
2022-05-23,TIK2,171.720001
2022-05-24,TIK2,172.639999
2022-05-25,TIK2,175.410004
2022-05-26,TIK2,176.589996
2022-05-27,TIK2,178.279999
2022-05-31,TIK2,174.660004
2022-06-01,TIK2,176.320007
2022-06-02,TIK2,176.000000
2022-06-03,TIK2,177.600006
2022-06-06,TIK2,176.830002
2022-06-07,TIK2,180.199997
2022-06-08,TIK2,181.130005
2022-06-09,TIK2,177.520004
2022-06-10,TIK2,175.399994
2022-06-13,TIK2,167.330002
2022-06-14,TIK2,167.550003
2022-06-15,TIK2,164.259995
2022-06-16,TIK2,155.479996
2022-06-17,TIK2,148.380005
2022-06-21,TIK2,154.589996
2022-06-22,TIK2,147.869995
2022-06-23,TIK2,142.429993
2022-06-24,TIK2,144.770004
2022-06-27,TIK2,147.570007
2022-06-28,TIK2,149.940002
2022-06-29,TIK2,146.979996
2022-06-30,TIK2,144.779999
2022-07-01,TIK2,146.509995
2022-07-05,TIK2,142.660004
2022-07-06,TIK2,140.779999
2022-07-07,TIK2,143.520004
2022-07-08,TIK2,142.770004
2022-07-11,TIK2,141.509995
2022-07-12,TIK2,138.919998
2022-07-13,TIK2,137.990005
2022-07-14,TIK2,135.940002
2022-07-15,TIK2,137.649994
2022-07-18,TIK2,139.580002
2022-07-19,TIK2,144.610001
2022-07-20,TIK2,146.520004
2022-07-21,TIK2,145.399994
2022-07-22,TIK2,144.190002
2022-07-25,TIK2,148.479996
2022-07-26,TIK2,147.320007
2022-07-27,TIK2,149.259995
2022-07-28,TIK2,150.389999
2022-07-29,TIK2,163.779999
2022-08-01,TIK2,160.509995
2022-08-02,TIK2,159.139999
2022-08-03,TIK2,155.360001
2022-08-04,TIK2,151.139999
2022-08-05,TIK2,153.639999
2022-08-08,TIK2,153.410004
2022-08-09,TIK2,155.410004
2022-08-10,TIK2,155.820007
2022-08-11,TIK2,159.619995
2022-08-12,TIK2,159.850006
2022-08-15,TIK2,156.809998
2022-08-16,TIK2,156.410004
2022-08-17,TIK2,157.699997
2022-08-18,TIK2,159.020004
2022-08-19,TIK2,157.690002
2022-08-22,TIK2,156.899994
2022-08-23,TIK2,161.990005
2022-08-24,TIK2,163.190002
2022-08-25,TIK2,164.619995
2022-08-26,TIK2,163.410004
2022-08-29,TIK2,164.630005
2022-08-30,TIK2,160.619995
2022-08-31,TIK2,158.059998
2022-09-01,TIK2,155.539993
2022-09-02,TIK2,157.850006
2022-09-06,TIK2,157.119995
2022-09-07,TIK2,155.110001
2022-09-08,TIK2,155.949997
2022-09-09,TIK2,159.970001
2022-09-12,TIK2,162.500000
2022-09-13,TIK2,159.410004
2022-09-14,TIK2,163.270004
2022-09-15,TIK2,160.619995
2022-09-16,TIK2,156.449997
2022-09-19,TIK2,156.899994
2022-09-20,TIK2,156.279999
2022-09-21,TIK2,155.009995
2022-09-22,TIK2,154.889999
2022-09-23,TIK2,144.770004
2022-09-26,TIK2,140.960007
2022-09-27,TIK2,141.020004
2022-09-28,TIK2,145.779999
2022-09-29,TIK2,144.770004
2022-09-30,TIK2,143.669998
2022-10-03,TIK2,151.729996
2022-10-04,TIK2,157.630005
2022-10-05,TIK2,158.529999
2022-10-06,TIK2,161.419998
2018-01-02,TIK3,138.307693
2018-01-03,TIK3,139.615387
2018-01-04,TIK3,142.538467
2018-01-05,TIK3,142.615387
2018-01-08,TIK3,140.615387
2018-01-09,TIK3,142.769226
2018-01-10,TIK3,145.615387
2018-01-11,TIK3,146.307693
2018-01-12,TIK3,144.307693
2018-01-16,TIK3,140.076920
2018-01-17,TIK3,133.461533
2018-01-18,TIK3,129.000000
2018-01-19,TIK3,125.076920
2018-01-22,TIK3,124.384613
2018-01-23,TIK3,129.923080
2018-01-24,TIK3,126.461540
2018-01-25,TIK3,124.461540
2018-01-26,TIK3,124.076920
2018-01-29,TIK3,125.230766
2018-01-30,TIK3,122.692307
2018-01-31,TIK3,124.384613
2018-02-01,TIK3,123.230766
2018-02-02,TIK3,120.307693
2018-02-05,TIK3,114.692307
2018-02-06,TIK3,117.461540
2018-02-07,TIK3,117.307693
2018-02-08,TIK3,111.153847
2018-02-09,TIK3,114.923080
2018-02-12,TIK3,114.000000
2018-02-13,TIK3,112.846153
2018-02-14,TIK3,114.615387
2018-02-15,TIK3,114.230766
2018-02-16,TIK3,115.769234
2018-02-20,TIK3,113.384613
2018-02-21,TIK3,111.461540
2018-02-22,TIK3,112.461540
2018-02-23,TIK3,111.461540
2018-02-26,TIK3,112.692307
2018-02-27,TIK3,111.538460
2018-02-28,TIK3,108.538460
2018-03-01,TIK3,107.846153
2018-03-02,TIK3,108.615387
2018-03-05,TIK3,110.923080
2018-03-06,TIK3,112.615387
2018-03-07,TIK3,111.615387
2018-03-08,TIK3,111.692307
2018-03-09,TIK3,114.923080
2018-03-12,TIK3,116.153847
2018-03-13,TIK3,111.000000
2018-03-14,TIK3,109.769234
2018-03-15,TIK3,110.461540
2018-03-16,TIK3,110.076920
2018-03-19,TIK3,108.230766
2018-03-20,TIK3,104.923080
2018-03-21,TIK3,106.769234
2018-03-22,TIK3,102.692307
2018-03-23,TIK3,100.538460
2018-03-26,TIK3,99.153847
2018-03-27,TIK3,103.384613
2018-03-28,TIK3,105.230766
2018-03-29,TIK3,103.692307
2018-04-02,TIK3,100.923080
